n,m,tau_a,tau_b,rho_a,rho_b,a_accepts,b_accepts,both_accept,p_a,p_b,bin_a,asym_difficulty
7.0,9.0,2.0,1.0,1.0,0.2222222222222222,128.0,4782912.0,120.0,0.9375,2.5089317971980248e-05,"(0.9, 0.95]",0.937474910682028
7.0,9.0,2.0,5.0,0.6666666666666666,0.1111111111111111,36192.0,4704844.0,28672.0,0.7922192749778957,0.0060941446730221034,"(0.75, 0.8]",0.7861251303048736
7.0,9.0,3.0,1.0,0.0,0.7777777777777777,4782969.0,3932160.0,3932160.0,0.8221169737876202,1.0,"(0.8, 0.85]",-0.17788302621237984
7.0,9.0,2.0,6.0,0.8888888888888888,0.4444444444444444,128.0,828873.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,0.0,0.6666666666666666,1.0,36192.0,823543.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,4.0,0.3333333333333333,1.0,900552.0,78125.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,6.0,0.4444444444444444,0.7777777777777777,19321.0,32805.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,5.0,0.2222222222222222,0.4444444444444444,850809.0,1817344.0,137984.0,0.16217976067484005,0.0759261867868714,"(0.15, 0.2]",0.08625357388796866
7.0,9.0,2.0,3.0,0.1111111111111111,0.6666666666666666,3959426.0,2729376.0,1959552.0,0.4949081003155508,0.7179487179487181,"(0.45, 0.5]",-0.22304061763316724
7.0,9.0,2.0,1.0,1.0,0.3333333333333333,128.0,4781568.0,99.0,0.7734375,2.070450530035336e-05,"(0.75, 0.8]",0.7734167954946997
7.0,9.0,2.0,5.0,0.6666666666666666,0.2222222222222222,36192.0,4267344.0,10752.0,0.2970822281167109,0.0025196000134978572,"(0.25, 0.3]",0.29456262810321304
7.0,9.0,3.0,1.0,0.0,0.8888888888888888,4782969.0,2097152.0,2097152.0,0.4384623860200641,1.0,"(0.4, 0.45]",-0.561537613979936
7.0,9.0,2.0,6.0,0.8888888888888888,0.5555555555555556,128.0,828873.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,0.0,0.7777777777777777,0.0,3264.0,4782969.0,3264.0,1.0,0.0006824213161323019,"(0.95, 1.0]",0.9993175786838677
7.0,9.0,2.0,4.0,0.4444444444444444,0.0,228272.0,4782969.0,228272.0,1.0,0.04772600449637035,"(0.95, 1.0]",0.9522739955036297
7.0,9.0,1.0,6.0,0.4444444444444444,0.8888888888888888,19321.0,2187.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,5.0,0.2222222222222222,0.5555555555555556,850809.0,1817344.0,137984.0,0.16217976067484005,0.0759261867868714,"(0.15, 0.2]",0.08625357388796866
7.0,9.0,2.0,3.0,0.1111111111111111,0.7777777777777777,3959426.0,1259712.0,653184.0,0.16496936677185026,0.5185185185185185,"(0.15, 0.2]",-0.35354915174666823
7.0,9.0,2.0,1.0,1.0,0.4444444444444444,128.0,4763648.0,64.0,0.5,1.3435081685296647e-05,"(0.45, 0.5]",0.4999865649183147
7.0,9.0,3.0,1.0,0.0,1.0,4782969.0,2097152.0,2097152.0,0.4384623860200641,1.0,"(0.4, 0.45]",-0.561537613979936
7.0,9.0,2.0,6.0,0.8888888888888888,0.6666666666666666,128.0,216513.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,5.0,0.6666666666666666,0.3333333333333333,36192.0,3217344.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,0.0,0.7777777777777777,0.1111111111111111,3264.0,4782841.0,3136.0,0.9607843137254902,0.0006556772428771937,"(0.95, 1.0]",0.960128636482613
7.0,9.0,2.0,4.0,0.4444444444444444,0.1111111111111111,228272.0,4766585.0,220080.0,0.9641129880142988,0.04617142041944075,"(0.95, 1.0]",0.917941567594858
7.0,9.0,2.0,3.0,0.1111111111111111,0.8888888888888888,3959426.0,279936.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,6.0,0.4444444444444444,1.0,19321.0,2187.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,5.0,0.2222222222222222,0.6666666666666666,850809.0,697344.0,21504.0,0.025274767897377672,0.030837004405286344,"(-0.001, 0.05]",-0.005562236507908672
7.0,9.0,2.0,5.0,0.6666666666666666,0.4444444444444444,36192.0,1817344.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,1.0,1.0,0.5555555555555556,128.0,4763648.0,64.0,0.5,1.3435081685296647e-05,"(0.45, 0.5]",0.4999865649183147
7.0,9.0,2.0,6.0,0.8888888888888888,0.7777777777777777,128.0,32805.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,3.0,1.0,0.1111111111111111,0.0,4503033.0,4782969.0,4503033.0,1.0,0.9414723365340648,"(0.95, 1.0]",0.05852766346593519
7.0,9.0,2.0,0.0,0.7777777777777777,0.2222222222222222,3264.0,4779705.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,3.0,0.1111111111111111,1.0,3959426.0,279936.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,6.0,0.5555555555555556,0.0,19321.0,4782969.0,19321.0,1.0,0.0040395411302059465,"(0.95, 1.0]",0.995960458869794
7.0,9.0,1.0,5.0,0.2222222222222222,0.7777777777777777,850809.0,159744.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,4.0,0.4444444444444444,0.2222222222222222,228272.0,4623225.0,170800.0,0.7482301815378145,0.03694390820260749,"(0.7, 0.75]",0.711286273335207
7.0,9.0,2.0,1.0,1.0,0.6666666666666666,128.0,4620288.0,29.0,0.2265625,6.276665004432624e-06,"(0.2, 0.25]",0.22655622333499556
7.0,9.0,2.0,5.0,0.6666666666666666,0.5555555555555556,36192.0,1817344.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,3.0,1.0,0.1111111111111111,0.1111111111111111,4503033.0,4782968.0,4503032.0,0.9999997779274546,0.941472324297382,"(0.95, 1.0]",0.05852745363007261
7.0,9.0,2.0,6.0,0.8888888888888888,0.8888888888888888,128.0,2187.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,0.0,0.7777777777777777,0.3333333333333333,3264.0,4746777.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,3.0,0.2222222222222222,0.0,2312340.0,4782969.0,2312340.0,1.0,0.4834528511474777,"(0.95, 1.0]",0.5165471488525223
7.0,9.0,1.0,5.0,0.2222222222222222,0.8888888888888888,850809.0,16384.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,6.0,0.5555555555555556,0.1111111111111111,19321.0,4503033.0,14385.0,0.7445266808136225,0.003194513564524177,"(0.7, 0.75]",0.7413321672490983
7.0,9.0,2.0,4.0,0.4444444444444444,0.3333333333333333,228272.0,4085625.0,70000.0,0.30665171374500594,0.017133241548110755,"(0.3, 0.35]",0.2895184721968952
7.0,9.0,2.0,1.0,1.0,0.7777777777777777,128.0,3932160.0,8.0,0.0625,2.0345052083333333e-06,"(0.05, 0.1]",0.06249796549479167
7.0,9.0,2.0,5.0,0.6666666666666666,0.6666666666666666,36192.0,697344.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,6.0,0.8888888888888888,1.0,128.0,2187.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,3.0,1.0,0.1111111111111111,0.2222222222222222,4503033.0,4782912.0,4502976.0,0.9999873418649164,0.9414716390349644,"(0.95, 1.0]",0.058515702829952
7.0,9.0,2.0,0.0,0.7777777777777777,0.4444444444444444,3264.0,4554697.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,3.0,0.2222222222222222,0.1111111111111111,2312340.0,4780782.0,2310168.0,0.9990606917667816,0.4832196908371894,"(0.95, 1.0]",0.5158410009295922
7.0,9.0,1.0,6.0,0.5555555555555556,0.2222222222222222,19321.0,3523257.0,5859.0,0.30324517364525644,0.0016629499352445762,"(0.3, 0.35]",0.30158222371001187
7.0,9.0,1.0,5.0,0.2222222222222222,1.0,850809.0,16384.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,4.0,0.4444444444444444,0.4444444444444444,228272.0,2965625.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,1.0,1.0,0.8888888888888888,128.0,2097152.0,1.0,0.0078125,4.76837158203125e-07,"(-0.001, 0.05]",0.007812023162841797
7.0,9.0,2.0,6.0,1.0,0.0,128.0,4782969.0,128.0,1.0,2.676162024048243e-05,"(0.95, 1.0]",0.9999732383797595
7.0,9.0,2.0,5.0,0.6666666666666666,0.7777777777777777,36192.0,159744.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,3.0,1.0,0.1111111111111111,0.3333333333333333,4503033.0,4781568.0,4501632.0,0.9996888763639972,0.941455187921619,"(0.95, 1.0]",0.058233688442378195
7.0,9.0,2.0,0.0,0.7777777777777777,0.5555555555555556,3264.0,4554697.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,3.0,1.0,0.1111111111111111,0.4444444444444444,4503033.0,4763648.0,4483712.0,0.9957093363517434,0.9412349527085124,"(0.95, 1.0]",0.054474383643230984
7.0,9.0,3.0,2.0,0.3333333333333333,0.7777777777777777,2053593.0,2470629.0,394437.0,0.19207165197777748,0.1596504371963577,"(0.15, 0.2]",0.032421214781419794
7.0,9.0,3.0,3.0,0.6666666666666666,0.0,216513.0,4782969.0,216513.0,1.0,0.045267489711934165,"(0.95, 1.0]",0.9547325102880658
7.0,9.0,3.0,4.0,0.8888888888888888,0.3333333333333333,2187.0,4085625.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,3.0,6.0,0.0,0.6666666666666666,4782969.0,216513.0,216513.0,0.045267489711934165,1.0,"(-0.001, 0.05]",-0.9547325102880658
7.0,9.0,4.0,0.0,0.2222222222222222,1.0,4267344.0,78125.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,4.0,1.0,0.5555555555555556,0.2222222222222222,1817344.0,4782912.0,1817287.0,0.9999686355472602,0.3799540949112173,"(0.95, 1.0]",0.6200145406360429
7.0,9.0,4.0,2.0,0.7777777777777777,0.5555555555555556,159744.0,4554697.0,102272.0,0.6402243589743589,0.022454183011515364,"(0.6, 0.65]",0.6177701759628436
7.0,9.0,4.0,3.0,1.0,0.8888888888888888,16384.0,279936.0,1.0,6.103515625e-05,3.572245084590764e-06,"(-0.001, 0.05]",5.7462911165409236e-05
7.0,9.0,3.0,1.0,0.1111111111111111,0.5555555555555556,4503033.0,4763648.0,4483712.0,0.9957093363517434,0.9412349527085124,"(0.95, 1.0]",0.054474383643230984
7.0,9.0,3.0,2.0,0.3333333333333333,0.8888888888888888,2053593.0,823543.0,53719.0,0.02615854261287412,0.06522913800493721,"(-0.001, 0.05]",-0.03907059539206309
7.0,9.0,3.0,4.0,0.8888888888888888,0.4444444444444444,2187.0,2965625.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,3.0,3.0,0.6666666666666666,0.1111111111111111,216513.0,4780782.0,214326.0,0.98989898989899,0.04483074107959744,"(0.95, 1.0]",0.9450682488193926
7.0,9.0,4.0,0.0,0.3333333333333333,0.0,3217344.0,4782969.0,3217344.0,1.0,0.6726667055546459,"(0.95, 1.0]",0.3273332944453541
7.0,9.0,3.0,6.0,0.0,0.7777777777777777,4782969.0,32805.0,32805.0,0.006858710562414266,1.0,"(-0.001, 0.05]",-0.9931412894375857
7.0,9.0,4.0,1.0,0.5555555555555556,0.3333333333333333,1817344.0,4781568.0,1815943.0,0.9992290947668686,0.3797798128145412,"(0.95, 1.0]",0.6194492819523274
7.0,9.0,4.0,2.0,0.7777777777777777,0.6666666666666666,159744.0,3882417.0,52992.0,0.3317307692307692,0.013649229333170549,"(0.3, 0.35]",0.3180815398975987
7.0,9.0,4.0,3.0,1.0,1.0,16384.0,279936.0,1.0,6.103515625e-05,3.572245084590764e-06,"(-0.001, 0.05]",5.7462911165409236e-05
7.0,9.0,3.0,1.0,0.1111111111111111,0.6666666666666666,4503033.0,4620288.0,4340352.0,0.9638730162537116,0.9394115691489362,"(0.95, 1.0]",0.02446144710477538
7.0,9.0,3.0,2.0,0.3333333333333333,1.0,2053593.0,823543.0,53719.0,0.02615854261287412,0.06522913800493721,"(-0.001, 0.05]",-0.03907059539206309
7.0,9.0,3.0,3.0,0.6666666666666666,0.2222222222222222,216513.0,4750164.0,183708.0,0.8484848484848485,0.03867403314917127,"(0.8, 0.85]",0.8098108153356772
7.0,9.0,3.0,4.0,0.8888888888888888,0.5555555555555556,2187.0,2965625.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,4.0,0.0,0.3333333333333333,0.1111111111111111,3217344.0,4766585.0,3200960.0,0.9949076008036444,0.6715415753626548,"(0.95, 1.0]",0.3233660254409896
7.0,9.0,3.0,6.0,0.0,0.8888888888888888,4782969.0,2187.0,2187.0,0.00045724737082761767,1.0,"(-0.001, 0.05]",-0.9995427526291724
7.0,9.0,4.0,1.0,0.5555555555555556,0.4444444444444444,1817344.0,4763648.0,1798023.0,0.989368551028314,0.3774466543287833,"(0.95, 1.0]",0.6119218966995307
7.0,9.0,4.0,2.0,0.7777777777777777,0.7777777777777777,159744.0,2470629.0,16704.0,0.1045673076923077,0.0067610313001264044,"(0.1, 0.15]",0.09780627639218128
7.0,9.0,4.0,4.0,0.0,0.0,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,3.0,1.0,0.1111111111111111,0.7777777777777777,4503033.0,3932160.0,3652224.0,0.8110586797831595,0.92880859375,"(0.8, 0.85]",-0.11774991396684054
7.0,9.0,3.0,2.0,0.4444444444444444,0.0,828873.0,4782969.0,828873.0,1.0,0.17329675354366714,"(0.95, 1.0]",0.8267032464563329
7.0,9.0,3.0,3.0,0.6666666666666666,0.3333333333333333,216513.0,4566456.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,3.0,4.0,0.8888888888888888,0.6666666666666666,2187.0,1565625.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,4.0,0.0,0.3333333333333333,0.2222222222222222,3217344.0,4623225.0,3057600.0,0.9503491078355314,0.6613565206106127,"(0.95, 1.0]",0.2889925872249187
7.0,9.0,3.0,6.0,0.0,1.0,4782969.0,2187.0,2187.0,0.00045724737082761767,1.0,"(-0.001, 0.05]",-0.9995427526291724
7.0,9.0,4.0,1.0,0.5555555555555556,0.5555555555555556,1817344.0,4763648.0,1798023.0,0.989368551028314,0.3774466543287833,"(0.95, 1.0]",0.6119218966995307
7.0,9.0,4.0,2.0,0.7777777777777777,0.8888888888888888,159744.0,823543.0,2368.0,0.014823717948717946,0.0028753811276399648,"(-0.001, 0.05]",0.011948336821077982
7.0,9.0,4.0,4.0,0.0,0.1111111111111111,4782969.0,4766585.0,4766585.0,0.9965745126092184,1.0,"(0.95, 1.0]",-0.003425487390781634
7.0,9.0,3.0,1.0,0.1111111111111111,0.8888888888888888,4503033.0,2097152.0,1817216.0,0.4035537825283537,0.86651611328125,"(0.4, 0.45]",-0.4629623307528963
7.0,9.0,3.0,2.0,0.4444444444444444,0.1111111111111111,828873.0,4782841.0,828745.0,0.9998455734473194,0.17327462903324614,"(0.95, 1.0]",0.8265709444140732
7.0,9.0,3.0,3.0,0.6666666666666666,0.4444444444444444,216513.0,3954096.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,3.0,4.0,0.8888888888888888,0.7777777777777777,2187.0,515625.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,3.0,6.0,0.1111111111111111,0.0,4503033.0,4782969.0,4503033.0,1.0,0.9414723365340648,"(0.95, 1.0]",0.05852766346593519
7.0,9.0,4.0,0.0,0.3333333333333333,0.3333333333333333,3217344.0,4085625.0,2520000.0,0.7832547592051083,0.6167966957319871,"(0.75, 0.8]",0.1664580634731212
7.0,9.0,4.0,1.0,0.5555555555555556,0.6666666666666666,1817344.0,4620288.0,1676538.0,0.9225209976757288,0.362864392869016,"(0.9, 0.95]",0.5596566048067129
7.0,9.0,4.0,2.0,0.7777777777777777,1.0,159744.0,823543.0,2368.0,0.014823717948717946,0.0028753811276399648,"(-0.001, 0.05]",0.011948336821077982
7.0,9.0,4.0,4.0,0.0,0.2222222222222222,4782969.0,4623225.0,4623225.0,0.966601497939878,1.0,"(0.95, 1.0]",-0.03339850206012196
7.0,9.0,3.0,1.0,0.1111111111111111,1.0,4503033.0,2097152.0,1817216.0,0.4035537825283537,0.86651611328125,"(0.4, 0.45]",-0.4629623307528963
7.0,9.0,3.0,3.0,0.6666666666666666,0.5555555555555556,216513.0,3954096.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,3.0,2.0,0.4444444444444444,0.2222222222222222,828873.0,4779705.0,825609.0,0.9960621229066456,0.1727322083685081,"(0.95, 1.0]",0.8233299145381375
7.0,9.0,3.0,4.0,0.8888888888888888,0.8888888888888888,2187.0,78125.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,3.0,6.0,0.1111111111111111,0.1111111111111111,4503033.0,4503033.0,4225284.0,0.9383195726080622,0.9383195726080622,"(0.9, 0.95]",0.0
7.0,9.0,4.0,0.0,0.3333333333333333,0.4444444444444444,3217344.0,2965625.0,1400000.0,0.4351415328917269,0.4720758693361433,"(0.4, 0.45]",-0.036934336444416405
7.0,9.0,4.0,1.0,0.5555555555555556,0.7777777777777777,1817344.0,3932160.0,1250910.0,0.6883176767854627,0.31812286376953125,"(0.65, 0.7]",0.3701948130159315
7.0,9.0,4.0,2.0,0.8888888888888888,0.0,16384.0,4782969.0,16384.0,1.0,0.003425487390781751,"(0.95, 1.0]",0.9965745126092183
7.0,9.0,4.0,4.0,0.0,0.3333333333333333,4782969.0,4085625.0,4085625.0,0.8542026929298517,1.0,"(0.85, 0.9]",-0.14579730707014826
7.0,9.0,3.0,1.0,0.2222222222222222,0.0,3523257.0,4782969.0,3523257.0,1.0,0.7366255144032922,"(0.95, 1.0]",0.26337448559670784
7.0,9.0,3.0,3.0,0.6666666666666666,0.6666666666666666,216513.0,2729376.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,3.0,2.0,0.4444444444444444,0.3333333333333333,828873.0,4746777.0,792681.0,0.9563358922295696,0.16699352002421855,"(0.95, 1.0]",0.7893423722053511
7.0,9.0,3.0,4.0,0.8888888888888888,1.0,2187.0,78125.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,3.0,6.0,0.1111111111111111,0.2222222222222222,4503033.0,3523257.0,3260817.0,0.7241379310344828,0.925512104283054,"(0.7, 0.75]",-0.2013741732485712
7.0,9.0,4.0,2.0,0.8888888888888888,0.1111111111111111,16384.0,4782841.0,16256.0,0.9921875,0.0033988167283838205,"(0.95, 1.0]",0.9887886832716162
7.0,9.0,4.0,0.0,0.3333333333333333,0.5555555555555556,3217344.0,2965625.0,1400000.0,0.4351415328917269,0.4720758693361433,"(0.4, 0.45]",-0.036934336444416405
7.0,9.0,4.0,1.0,0.5555555555555556,0.8888888888888888,1817344.0,2097152.0,509652.0,0.2804378257501057,0.24302101135253906,"(0.25, 0.3]",0.03741681439756661
7.0,9.0,4.0,4.0,0.0,0.4444444444444444,4782969.0,2965625.0,2965625.0,0.6200385158256305,1.0,"(0.6, 0.65]",-0.3799614841743695
7.0,9.0,3.0,1.0,0.2222222222222222,0.1111111111111111,3523257.0,4782968.0,3523256.0,0.9999997161717128,0.7366254593382184,"(0.95, 1.0]",0.26337425683349436
7.0,9.0,3.0,2.0,0.4444444444444444,0.4444444444444444,828873.0,4554697.0,600601.0,0.724599546613293,0.13186409546013708,"(0.7, 0.75]",0.5927354511531558
7.0,9.0,3.0,3.0,0.6666666666666666,0.7777777777777777,216513.0,1259712.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,3.0,4.0,1.0,0.0,2187.0,4782969.0,2187.0,1.0,0.00045724737082761767,"(0.95, 1.0]",0.9995427526291724
7.0,9.0,4.0,0.0,0.3333333333333333,0.6666666666666666,3217344.0,1565625.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,3.0,6.0,0.1111111111111111,0.3333333333333333,4503033.0,2053593.0,1837080.0,0.40796503156872266,0.8945686900958466,"(0.4, 0.45]",-0.48660365852712395
7.0,9.0,4.0,2.0,0.8888888888888888,0.2222222222222222,16384.0,4779705.0,15360.0,0.9375,0.003213587449434641,"(0.9, 0.95]",0.9342864125505653
7.0,9.0,4.0,1.0,0.5555555555555556,1.0,1817344.0,2097152.0,509652.0,0.2804378257501057,0.24302101135253906,"(0.25, 0.3]",0.03741681439756661
7.0,9.0,4.0,4.0,0.0,0.5555555555555556,4782969.0,2965625.0,2965625.0,0.6200385158256305,1.0,"(0.6, 0.65]",-0.3799614841743695
7.0,9.0,3.0,1.0,0.2222222222222222,0.2222222222222222,3523257.0,4782912.0,3523200.0,0.9999838217876243,0.7366223756573401,"(0.95, 1.0]",0.2633614461302842
7.0,9.0,3.0,3.0,0.6666666666666666,0.8888888888888888,216513.0,279936.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,3.0,2.0,0.4444444444444444,0.5555555555555556,828873.0,4554697.0,600601.0,0.724599546613293,0.13186409546013708,"(0.7, 0.75]",0.5927354511531558
7.0,9.0,3.0,4.0,1.0,0.1111111111111111,2187.0,4766585.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,4.0,2.0,0.8888888888888888,0.3333333333333333,16384.0,4746777.0,12672.0,0.7734375,0.0026696008681258887,"(0.75, 0.8]",0.7707678991318742
7.0,9.0,4.0,0.0,0.3333333333333333,0.7777777777777777,3217344.0,515625.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,3.0,6.0,0.1111111111111111,0.4444444444444444,4503033.0,828873.0,688905.0,0.152986886838271,0.8311345646437994,"(0.15, 0.2]",-0.6781476778055284
7.0,9.0,4.0,1.0,0.6666666666666666,0.0,697344.0,4782969.0,697344.0,1.0,0.14579730707014826,"(0.95, 1.0]",0.8542026929298517
7.0,9.0,4.0,4.0,0.0,0.6666666666666666,4782969.0,1565625.0,1565625.0,0.3273332944453539,1.0,"(0.3, 0.35]",-0.672666705554646
7.0,9.0,3.0,3.0,0.6666666666666666,1.0,216513.0,279936.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,3.0,1.0,0.2222222222222222,0.3333333333333333,3523257.0,4781568.0,3521856.0,0.9996023565695036,0.7365483456472856,"(0.95, 1.0]",0.26305401092221803
7.0,9.0,3.0,2.0,0.4444444444444444,0.6666666666666666,828873.0,3882417.0,291201.0,0.3513216138057338,0.07500508059798831,"(0.35, 0.4]",0.27631653320774546
7.0,9.0,3.0,4.0,1.0,0.2222222222222222,2187.0,4623225.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,3.0,6.0,0.1111111111111111,0.5555555555555556,4503033.0,828873.0,688905.0,0.152986886838271,0.8311345646437994,"(0.15, 0.2]",-0.6781476778055284
7.0,9.0,4.0,0.0,0.3333333333333333,0.8888888888888888,3217344.0,78125.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,4.0,2.0,0.8888888888888888,0.4444444444444444,16384.0,4554697.0,8192.0,0.5,0.0017985828695081146,"(0.45, 0.5]",0.4982014171304919
7.0,9.0,4.0,1.0,0.6666666666666666,0.1111111111111111,697344.0,4782968.0,697343.0,0.9999985659875184,0.14579712847754786,"(0.95, 1.0]",0.8542014375099705
7.0,9.0,4.0,4.0,0.0,0.7777777777777777,4782969.0,515625.0,515625.0,0.1078043784101465,1.0,"(0.1, 0.15]",-0.8921956215898534
7.0,9.0,3.0,3.0,0.7777777777777777,0.0,32805.0,4782969.0,32805.0,1.0,0.006858710562414266,"(0.95, 1.0]",0.9931412894375857
7.0,9.0,3.0,1.0,0.2222222222222222,0.4444444444444444,3523257.0,4763648.0,3503936.0,0.9945161536612288,0.7355572871883062,"(0.95, 1.0]",0.25895886647292266
7.0,9.0,3.0,2.0,0.4444444444444444,0.7777777777777777,828873.0,2470629.0,76917.0,0.09279708712915008,0.031132557741368694,"(0.05, 0.1]",0.061664529387781386
7.0,9.0,3.0,4.0,1.0,0.3333333333333333,2187.0,4085625.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,3.0,6.0,0.1111111111111111,0.6666666666666666,4503033.0,216513.0,153090.0,0.033997085964060224,0.7070707070707071,"(-0.001, 0.05]",-0.6730736211066468
7.0,9.0,4.0,2.0,0.8888888888888888,0.5555555555555556,16384.0,4554697.0,8192.0,0.5,0.0017985828695081146,"(0.45, 0.5]",0.4982014171304919
7.0,9.0,4.0,0.0,0.3333333333333333,1.0,3217344.0,78125.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,4.0,1.0,0.6666666666666666,0.2222222222222222,697344.0,4782912.0,697287.0,0.9999182612885462,0.14578712717273493,"(0.95, 1.0]",0.8541311341158113
7.0,9.0,4.0,4.0,0.0,0.8888888888888888,4782969.0,78125.0,78125.0,0.016333996728810075,1.0,"(-0.001, 0.05]",-0.9836660032711899
7.0,9.0,3.0,1.0,0.2222222222222222,0.5555555555555556,3523257.0,4763648.0,3503936.0,0.9945161536612288,0.7355572871883062,"(0.95, 1.0]",0.25895886647292266
7.0,9.0,3.0,3.0,0.7777777777777777,0.1111111111111111,32805.0,4780782.0,30618.0,0.9333333333333332,0.006404391582799635,"(0.9, 0.95]",0.9269289417505336
7.0,9.0,3.0,4.0,1.0,0.4444444444444444,2187.0,2965625.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,3.0,2.0,0.4444444444444444,0.8888888888888888,828873.0,823543.0,8359.0,0.010084777764506746,0.010150046809941922,"(-0.001, 0.05]",-6.52690454351762e-05
7.0,9.0,3.0,6.0,0.1111111111111111,0.7777777777777777,4503033.0,32805.0,15309.0,0.0033997085964060218,0.4666666666666667,"(-0.001, 0.05]",-0.46326695807026064
7.0,9.0,4.0,0.0,0.4444444444444444,0.0,1817344.0,4782969.0,1817344.0,1.0,0.3799614841743695,"(0.95, 1.0]",0.6200385158256305
7.0,9.0,4.0,2.0,0.8888888888888888,0.6666666666666666,16384.0,3882417.0,3712.0,0.2265625,0.0009561054363815117,"(0.2, 0.25]",0.2256063945636185
7.0,9.0,4.0,1.0,0.6666666666666666,0.3333333333333333,697344.0,4781568.0,695943.0,0.997990948513216,0.14554702557822036,"(0.95, 1.0]",0.8524439229349956
7.0,9.0,4.0,4.0,0.0,1.0,4782969.0,78125.0,78125.0,0.016333996728810075,1.0,"(-0.001, 0.05]",-0.9836660032711899
7.0,9.0,3.0,1.0,0.2222222222222222,0.6666666666666666,3523257.0,4620288.0,3360576.0,0.9538265303950294,0.7273520611702128,"(0.95, 1.0]",0.22647446922481662
7.0,9.0,3.0,3.0,0.7777777777777777,0.2222222222222222,32805.0,4750164.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,3.0,4.0,1.0,0.5555555555555556,2187.0,2965625.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
